,index,link,title,recall_info,date,issue,audience,company,distribution,recall_class
69,1724,https://recalls-rappels.canada.ca/en/alert-recall/golden-buffalo-brand-pineapple-cake-recalled-due-undeclared-milk-and-sulphites,Golden Buffalo brand Pineapple Cake recalled due to undeclared milk and sulphites,"Golden Buffalo brand Pineapple Cake recalled due to undeclared milk and sulphites      
       
  
                        
             
Starting date:
November 4, 2016
Type of communication:
Recall
Alert sub-type:
Food Recall…",2016-11-04,"Allergen - Milk, Allergen - Sulphites",Retail,"Evergrow Trading Inc., Green4U Products Ltd.","British Columbia, Ontario, Possibly National, Quebec",Class 1
70,1725,https://recalls-rappels.canada.ca/en/alert-recall/sensations-compliments-brand-luxury-belgian-biscuit-collection-recalled-due-improperly,Sensations by Compliments brand Luxury Belgian Biscuit Collection recalled due to improperly declared tree nuts,"Sensations by Compliments brand Luxury Belgian Biscuit Collection recalled due to improperly declared tree nuts      
       
  
                        
             
Starting date:
November 4, 2016
Type of communication:
Recall…",2016-11-04,Allergen - Tree Nut,Retail,Les Aliments Midlon Foods Inc.,"Ontario, Quebec",Class 3
71,1726,https://recalls-rappels.canada.ca/en/alert-recall/chocolat-luxe-chocolate-brand-milk-chocolate-crunchy-caramel-and-almonds-recalled-due,Chocolat de Luxe Chocolate brand Milk Chocolate with Crunchy Caramel and Almonds recalled due to undeclared wheat,"Chocolat de Luxe Chocolate brand Milk Chocolate with Crunchy Caramel and Almonds recalled due to undeclared wheat      
       
  
                        
             
Starting date:
November 3, 2016
Type of communication:
Recall…",2016-11-03,Allergen - Wheat,Retail,Chocolat de Luxe Inc.,"Ontario, Possibly National, Quebec",Class 1
72,1727,https://recalls-rappels.canada.ca/en/alert-recall/alfonso-s-brand-chocolate-products-recalled-due-undeclared-milk,Alfonso's brand chocolate products recalled due to undeclared milk,"Alfonso's brand chocolate products recalled due to undeclared milk      
       
  
                        
             
Starting date:
November 2, 2016
Type of communication:
Recall
Alert sub-type:
Food Recall Warning (…",2016-11-02,Allergen - Milk,Retail,AFOD Ltd.,"Alberta, British Columbia, Manitoba, Saskatchewan",Class 2
73,1728,https://recalls-rappels.canada.ca/en/alert-recall/mdh-brand-curry-masala-butter-chicken-recalled-due-undeclared-mustard,MDH brand Curry masala for Butter Chicken recalled due to undeclared mustard,"MDH brand Curry masala for Butter Chicken recalled due to undeclared mustard      
       
  
                        
             
Starting date:
November 1, 2016
Type of communication:
Recall
Alert sub-type:
Food Recall Warning…",2016-11-01,Allergen - Mustard,Retail,Les Aliments Nutrifresh Ltée,"New Brunswick, Nova Scotia, Ontario, Quebec, Alberta, Saskatchewan",Class 3
74,1730,https://recalls-rappels.canada.ca/en/alert-recall/neal-brothers-foods-brand-salt-vinegar-kettle-chips-recalled-due-undeclared-milk,Neal Brothers Foods brand Salt & Vinegar Kettle Chips recalled due to undeclared milk,"Neal Brothers Foods brand Salt & Vinegar Kettle Chips recalled due to undeclared milk      
       
  
                        
             
Starting date:
October 28, 2016
Type of communication:
Recall
Alert sub-type:
Food…",2016-10-28,Allergen - Milk,Retail,Neal Brothers Foods Inc.,"New Brunswick, Nova Scotia, Ontario, Possibly National, Quebec",Class 1
75,1731,https://recalls-rappels.canada.ca/en/alert-recall/mr-christie-s-brand-arrowroot-biscuits-recalled-due-potential-taste,Mr. Christie's brand Arrowroot Biscuits recalled due to potential off-taste,"Mr. Christie's brand Arrowroot Biscuits recalled due to potential off-taste      
       
  
                        
             
Starting date:
October 28, 2016
Type of communication:
Recall
Alert sub-type:
Updated Food…",2016-10-28,Other,Retail,Mondelēz Canada,National,Class 2
79,1732,https://recalls-rappels.canada.ca/en/alert-recall/arz-fine-foods-brand-sage-leaves-recalled-due-insects-and-filth,ARZ Fine Foods brand Sage Leaves recalled due to insects and filth,"ARZ Fine Foods brand Sage Leaves recalled due to insects and filth      
       
  
                        
             
Starting date:
October 26, 2016
Type of communication:
Recall
Alert sub-type:
Notification
Subcategory:…",2016-10-26,Extraneous Material,Retail,ARZ Group Ltd.,"Alberta, British Columbia, Manitoba, Ontario, Quebec, Saskatchewan",Class 3
80,1733,https://recalls-rappels.canada.ca/en/alert-recall/algerian-dates-recalled-amira-enterprises-inc-due-insect-infestation,Algerian Dates recalled by Amira Enterprises Inc. due to insect infestation,"Algerian Dates recalled by Amira Enterprises Inc. due to insect infestation      
       
  
                        
             
Starting date:
October 25, 2016
Type of communication:
Recall
Alert sub-type:
Notification…",2016-10-25,Extraneous Material,Retail,Amira Enterprises Inc.,National,Class 3
81,1734,https://recalls-rappels.canada.ca/en/alert-recall/imperial-caviar-seafood-brand-salmon-roe-recalled-due-potential-presence-dangerous,Imperial Caviar & Seafood brand Salmon Roe recalled due to potential presence of dangerous bacteria,"Imperial Caviar & Seafood brand Salmon Roe recalled due to potential presence of dangerous bacteria      
       
  
                        
             
Starting date:
October 21, 2016
Type of communication:
Recall
Alert sub…",2016-10-21,Microbiological - Clostridium botulinum,Retail,Imperial Caviar & Seafood,Quebec,Class 1
90,1735,https://recalls-rappels.canada.ca/en/alert-recall/pran-brand-ghee-rusk-recalled-due-undeclared-milk,Pran brand Ghee Rusk recalled due to undeclared milk,"Pran brand Ghee Rusk recalled due to undeclared milk      
       
  
                        
             
Starting date:
October 21, 2016
Type of communication:
Recall
Alert sub-type:
Food Recall Warning (Allergen)
Subcategory:…",2016-10-21,Allergen - Milk,Retail,Westeast,Ontario,Class 2
91,1736,https://recalls-rappels.canada.ca/en/alert-recall/ha-noi-brand-mung-bean-moon-cake-recalled-due-undeclared-egg-and-wheat,Ha Noi brand Mung Bean Moon Cake recalled due to undeclared egg and wheat,"Ha Noi brand Mung Bean Moon Cake recalled due to undeclared egg and wheat      
       
  
                        
             
Starting date:
October 21, 2016
Type of communication:
Recall
Alert sub-type:
Food Recall Warning (…",2016-10-21,"Allergen - Egg, Allergen - Wheat",Retail,Ha Noi Restaurant,Ontario,Class 2
92,1737,https://recalls-rappels.canada.ca/en/alert-recall/soylent-brand-food-bar-recalled-due-reported-illnesses,Soylent brand Food Bar recalled due to reported illnesses,"Soylent brand Food Bar recalled due to reported illnesses      
       
  
                        
             
Starting date:
October 21, 2016
Type of communication:
Recall
Alert sub-type:
Food Recall Warning
Subcategory:
Other…",2016-10-21,Other,Retail,Rosa Foods Inc.,National,Class 2
93,1739,https://recalls-rappels.canada.ca/en/alert-recall/shockingly-healthy-brand-brownies-and-cookies-recalled-due-undeclared-milk,Shockingly Healthy! brand brownies and cookies recalled due to undeclared milk,"Shockingly Healthy! brand brownies and cookies recalled due to undeclared milk      
       
  
                        
             
Starting date:
October 20, 2016
Type of communication:
Recall
Alert sub-type:
Food Recall…",2016-10-20,Allergen - Milk,Retail,Shockingly Healthy Inc.,Ontario,Class 1
94,1740,https://recalls-rappels.canada.ca/en/alert-recall/aming-brand-shanghai-bean-paste-red-recalled-due-undeclared-soy,Aming brand Shanghai Bean Paste (Red) recalled due to undeclared soy,"Aming brand Shanghai Bean Paste (Red) recalled due to undeclared soy      
       
  
                        
             
Starting date:
October 18, 2016
Type of communication:
Recall
Alert sub-type:
Food Recall Warning (…",2016-10-18,Allergen - Soy,Retail,Paojung Enterprises (Canada),"Alberta, British Columbia, Ontario",Class 3
95,1741,https://recalls-rappels.canada.ca/en/alert-recall/paldo-brand-oriental-style-noodle-contain-soup-base-recalled-due-undeclared-mustard,Paldo brand Oriental Style Noodle Contain Soup Base recalled due to undeclared mustard,"Paldo brand Oriental Style Noodle Contain Soup Base recalled due to undeclared mustard      
       
  
                        
             
Starting date:
October 18, 2016
Type of communication:
Recall
Alert sub-type:
Food…",2016-10-18,Allergen - Mustard,Retail,Seoul Trading Corporation,"Alberta, British Columbia, Manitoba, Saskatchewan",Class 1
96,1742,https://recalls-rappels.canada.ca/en/alert-recall/ground-meats-and-meat-products-sold-iga-port-mcneill-british-columbia-may-be-unsafe,"Ground meats and meat products sold at IGA in Port McNeill, British Columbia may be unsafe due to metal shavings","Ground meats and meat products sold at IGA in Port McNeill, British Columbia may be unsafe due to metal shavings      
       
  
                        
             
Starting date:
October 17, 2016
Type of communication:
Recall…",2016-10-17,Extraneous Material,Retail,IGA Port McNeill,British Columbia,Class 3
97,1743,https://recalls-rappels.canada.ca/en/alert-recall/roland-brand-preserved-lemons-contain-undeclared-sulphites,Roland brand Preserved Lemons contain undeclared sulphites,"Roland brand Preserved Lemons contain undeclared sulphites      
       
  
                        
             
Starting date:
October 17, 2016
Type of communication:
Advisory
Alert sub-type:
Food Safety Warning (Allergen)…",2016-10-17,Allergen - Sulphites,Retail,"Cheese Boutique, Ultra Foods Inc.","Ontario, Possibly National",Class 1
98,1744,https://recalls-rappels.canada.ca/en/alert-recall/bodylogix-brand-and-kaizen-brand-vegan-protein-powders-recalled-due-rancidity,Bodylogix brand and Kaizen brand Vegan Protein Powders recalled due to rancidity,"Bodylogix brand and Kaizen brand Vegan Protein Powders recalled due to rancidity      
       
  
                        
             
Starting date:
October 14, 2016
Type of communication:
Recall
Alert sub-type:
Notification…",2016-10-14,Other,Retail,The Winning Combination,National,Class 3
99,1745,https://recalls-rappels.canada.ca/en/alert-recall/kismet-brand-methe-powder-fenugreek-powder-recalled-due-undeclared-wheat,Kismet brand Methe Powder (Fenugreek Powder) recalled due to undeclared wheat,"Kismet brand Methe Powder (Fenugreek Powder) recalled due to undeclared wheat      
       
  
                        
             
Starting date:
October 6, 2016
Type of communication:
Recall
Alert sub-type:
Food Recall Warning…",2016-10-06,Allergen - Gluten,Retail,New Generation Foods,British Columbia,Class 2
100,1746,https://recalls-rappels.canada.ca/en/alert-recall/belgian-boys-brand-mini-pancakes-recalled-due-undeclared-milk,Belgian Boys brand Mini Pancakes recalled due to undeclared milk,"Belgian Boys brand Mini Pancakes recalled due to undeclared milk      
       
  
                        
             
Starting date:
October 5, 2016
Type of communication:
Recall
Alert sub-type:
Food Recall Warning (Allergen)…",2016-10-05,Allergen - Milk,Retail,Merb LLC,"Ontario, Quebec",Class 1
101,1747,https://recalls-rappels.canada.ca/en/alert-recall/sliced-deli-meat-products-sold-tre-rose-bakery-and-including-october-4-2016-recalled,"Sliced deli meat products sold at Tre Rose Bakery up to and including October 4, 2016 recalled due to Listeria monocytogenes","Sliced deli meat products sold at Tre Rose Bakery up to and including October 4, 2016 recalled due to Listeria monocytogenes      
       
  
                        
             
Starting date:
October 5, 2016
Type of…",2016-10-05,Microbiological - Listeria,Retail,Tre Rose Bakery,Ontario,Class 1
102,1748,https://recalls-rappels.canada.ca/en/alert-recall/sliced-deli-meat-products-sold-tre-rose-bakery-recalled-due-listeria-monocytogenes,Sliced deli meat products sold at Tre Rose Bakery recalled due to Listeria monocytogenes,"Sliced deli meat products sold at Tre Rose Bakery recalled due to Listeria monocytogenes      
       
  
                        
             
Starting date:
October 4, 2016
Type of communication:
Recall
Alert sub-type:
Updated…",2016-10-04,Microbiological - Listeria,Retail,Tre Rose Bakery,Ontario,Class 1
103,1749,https://recalls-rappels.canada.ca/en/alert-recall/korean-seasoned-soybean-paste-recalled-due-undeclared-peanut,Korean seasoned soybean paste recalled due to undeclared peanut,"Korean seasoned soybean paste recalled due to undeclared peanut      
       
  
                        
             
Starting date:
October 4, 2016
Type of communication:
Recall
Alert sub-type:
Food Recall Warning (Allergen)…",2016-10-04,Allergen - Peanut,Retail,Seoul Trading Corporation,"Alberta, British Columbia, Manitoba, Saskatchewan",Class 3
104,1750,https://recalls-rappels.canada.ca/en/alert-recall/fromagerie-ferme-and-torilleria-brand-cotija-cheese-recalled-due-generic-e-coli,Fromagerie de la ferme and La Torilleria brand Cotija Cheese recalled due to generic E. coli,"Fromagerie de la ferme and La Torilleria brand Cotija Cheese recalled due to generic E. coli      
       
  
                        
             
Starting date:
October 4, 2016
Type of communication:
Recall
Alert sub-type:…",2016-10-04,Microbiological - Other,Retail,Les Fromages Latino Inc.,Ontario,Class 2
105,1751,https://recalls-rappels.canada.ca/en/alert-recall/certain-piper-s-pies-brand-pies-recalled-due-undeclared-anchovy-and-egg,Certain Piper's Pies brand Pies recalled due to undeclared anchovy and egg,"Certain Piper's Pies brand Pies recalled due to undeclared anchovy and egg      
       
  
                        
             
Starting date:
October 1, 2016
Type of communication:
Recall
Alert sub-type:
Food Recall…",2016-10-01,"Allergen - Egg, Allergen - Fish",Retail,Adams Quality Foods,"Alberta, British Columbia, Possibly National",Class 1
